OPV_ID;OPV_LIBELLE;OPV_DEPENSE;OPV_RECETTE;OPV_BUD_ID;OPV_CAT_ID;OPV_OPERATION_ORIGINE;OPV_SOLDE;OPV_TYPE;OPV_PERIODE;OPV_LETTRAGE
12875;*** Réaffectation Budgets ***;14,620000;0,000000;256;164;25 534;-14,620000;D;;
12876;*** Réaffectation Budgets ***;0,880000;0,000000;205;164;25 534;-0,880000;D;;
12877;*** Réaffectation Budgets ***;0,000000;10,670000;199;164;25 534;10,670000;D;;
12878;*** Réaffectation Budgets ***;5,000000;0,000000;259;164;25 534;-5,000000;D;;
12879;;0,000000;76,000000;178;0;25 555;76,000000;D;;
12880;;0,000000;650,000000;189;0;25 555;650,000000;D;;
12881;;0,000000;70,000000;300;0;25 555;70,000000;D;;
12882;;0,000000;9,000000;219;0;25 555;9,000000;D;;
12883;;0,000000;8,000000;295;0;25 555;8,000000;D;;
12884;;0,000000;42,000000;223;0;25 555;42,000000;D;;
12885;;0,000000;74,000000;217;0;25 555;74,000000;D;;
12886;;0,000000;130,000000;220;0;25 555;130,000000;D;;
12887;;0,000000;48,000000;216;0;25 555;48,000000;D;;
12888;;0,000000;67,000000;210;0;25 555;67,000000;D;;
12889;;0,000000;92,000000;209;0;25 555;92,000000;D;;
12890;;0,000000;108,000000;174;0;25 555;108,000000;D;;
12891;;0,000000;460,000000;245;0;25 555;460,000000;D;;
12892;;421,000000;0,000000;277;0;25 555;-421,000000;D;;
12893;;0,000000;60,000000;178;0;25 555;60,000000;D;;
12894;;0,000000;8,000000;295;0;25 555;8,000000;D;;
12895;;0,000000;183,000000;238;0;25 555;183,000000;D;;
12896;;0,000000;25,000000;296;0;25 555;25,000000;D;;
12897;;0,000000;9,000000;192;0;25 555;9,000000;D;;
12898;;0,000000;38,000000;316;0;25 555;38,000000;D;;
12899;;0,000000;164,000000;224;0;25 555;164,000000;D;;
12900;;0,000000;79,000000;317;0;25 555;79,000000;D;;
12901;;0,000000;50,810000;288;0;25 555;50,810000;;;
12904;;0,000000;130,000000;319;59;25 625;130,000000;D;;
12905;;0,000000;80,000000;300;59;25 625;80,000000;D;;
12906;;210,000000;0,000000;191;59;25 625;-210,000000;D;;
12907;;227,000000;0,000000;288;59;25 626;-227,000000;D;;
12908;;0,000000;227,000000;319;59;25 626;227,000000;D;;
12909;Anniv Richard;60,000000;0,000000;193;0;25 494;-60,000000;;;
12910;Anniv Kay (60€) + Bon amazon Annice (50€);168,000000;0,000000;245;0;25 494;-168,000000;;;
12914;;0,000000;300,000000;209;92;25 714;300,000000;;;
12915;;0,000000;300,000000;211;92;25 714;300,000000;;;
12916;;400,000000;0,000000;210;59;25 716;-400,000000;;;
12917;;0,000000;400,000000;211;59;25 716;400,000000;;;
12918;Salaire Karen;0,000000;228,000000;204;93;25 651;228,000000;;;
12919;Salaire Karen;0,000000;72,000000;189;93;25 651;72,000000;;;
12920;;0,000000;100,000000;275;93;25 651;100,000000;;;
12921;Permis Emma;0,000000;2 335,000000;313;58;25 718;2 335,000000;;;
12922;Permis Emma;2 335,000000;0,000000;277;58;25 718;-2 335,000000;;;
12923;*** Réaffectation poste ***;19,840000;0,000000;257;164;25 719;-19,840000;D;;
12924;*** Réaffectation poste ***;0,000000;15,800000;181;164;25 719;15,800000;D;;
12925;*** Réaffectation poste ***;0,000000;25,910000;190;164;25 719;25,910000;D;;
12926;*** Réaffectation poste ***;0,700000;0,000000;193;164;25 719;-0,700000;D;;
12927;*** Réaffectation poste ***;0,000000;0,070000;249;164;25 719;0,070000;D;;
12928;*** Réaffectation poste ***;0,050000;0,000000;197;164;25 719;-0,050000;D;;
12929;*** Réaffectation poste ***;0,000000;2,190000;199;164;25 719;2,190000;D;;
12930;*** Réaffectation poste ***;0,010000;0,000000;274;164;25 719;-0,010000;D;;
12931;*** Réaffectation poste ***;3,130000;0,000000;263;164;25 719;-3,130000;D;;
12932;*** Réaffectation poste ***;23,840000;0,000000;281;164;25 719;-23,840000;D;;
12933;*** Réaffectation poste ***;6,730000;0,000000;205;164;25 719;-6,730000;D;;
12934;*** Réaffectation poste ***;0,260000;0,000000;206;164;25 719;-0,260000;D;;
12935;*** Réaffectation poste ***;0,300000;0,000000;260;164;25 719;-0,300000;D;;
12936;*** Réaffectation poste ***;25,680000;0,000000;280;164;25 719;-25,680000;D;;
12937;*** Réaffectation poste ***;0,000000;43,250000;215;164;25 719;43,250000;D;;
12938;*** Réaffectation poste ***;0,030000;0,000000;218;164;25 719;-0,030000;D;;
12939;*** Réaffectation poste ***;2,030000;0,000000;222;164;25 719;-2,030000;D;;
12940;*** Réaffectation poste ***;0,120000;0,000000;225;164;25 719;-0,120000;D;;
12941;*** Réaffectation poste ***;1,150000;0,000000;227;164;25 719;-1,150000;D;;
12942;*** Réaffectation poste ***;0,000000;1,710000;233;164;25 719;1,710000;D;;
12943;*** Réaffectation poste ***;4,950000;0,000000;283;164;25 719;-4,950000;D;;
12944;*** Réaffectation poste ***;0,110000;0,000000;241;164;25 719;-0,110000;D;;
12945;;57,000000;0,000000;190;51;25 729;-57,000000;;;
12946;cable Emma;7,990000;0,000000;204;61;25 729;-7,990000;;;
12947;;0,000000;9,000000;192;0;25 730;9,000000;;;
12948;;0,000000;183,000000;238;0;25 730;183,000000;;;
12949;;0,000000;60,000000;178;0;25 730;60,000000;;;
12950;;0,000000;76,000000;178;0;25 730;76,000000;;;
12951;;0,000000;650,000000;189;0;25 730;650,000000;;;
12952;;0,000000;70,000000;300;0;25 730;70,000000;;;
12953;;0,000000;9,000000;219;0;25 730;9,000000;;;
12954;;0,000000;42,000000;223;0;25 730;42,000000;;;
12955;;0,000000;70,000000;217;0;25 730;70,000000;;;
12956;;0,000000;134,000000;220;0;25 730;134,000000;;;
12957;;0,000000;48,000000;216;0;25 730;48,000000;;;
12958;;0,000000;50,000000;211;0;25 730;50,000000;;;
12959;;0,000000;92,000000;209;0;25 730;92,000000;;;
12960;;0,000000;108,000000;174;0;25 730;108,000000;;;
12961;;0,000000;472,210000;245;0;25 730;472,210000;;;
12962;;421,000000;0,000000;277;0;25 730;-421,000000;;;
12963;;0,000000;8,000000;295;0;25 730;8,000000;;;
12964;;0,000000;40,000000;296;0;25 730;40,000000;;;
12965;;0,000000;38,000000;316;0;25 730;38,000000;;;
12966;;0,000000;150,000000;224;0;25 730;150,000000;;;
12967;;0,000000;79,000000;317;0;25 730;79,000000;;;
12968;;0,000000;59,000000;319;0;25 730;59,000000;;;
12983;Salaire Karen;0,000000;228,000000;204;93;25 859;228,000000;;;
12984;Salaire Karen;0,000000;72,000000;189;93;25 859;72,000000;;;
12985;;0,000000;100,000000;240;93;25 859;100,000000;;;
12986;;0,000000;9,000000;192;0;25 779;9,000000;;;
12987;;0,000000;183,000000;238;0;25 779;183,000000;;;
12988;;0,000000;60,000000;176;0;25 779;60,000000;;;
12989;;0,000000;76,000000;178;0;25 779;76,000000;;;
12990;;0,000000;650,000000;189;0;25 779;650,000000;;;
12991;;0,000000;70,000000;300;0;25 779;70,000000;;;
12992;;0,000000;9,000000;219;0;25 779;9,000000;;;
12993;;0,000000;42,000000;223;0;25 779;42,000000;;;
12994;;0,000000;70,000000;217;0;25 779;70,000000;;;
12995;;0,000000;134,000000;220;0;25 779;134,000000;;;
12996;;0,000000;48,000000;216;0;25 779;48,000000;;;
12997;;0,000000;50,000000;211;0;25 779;50,000000;;;
12998;;0,000000;92,000000;209;0;25 779;92,000000;;;
12999;;0,000000;108,000000;174;0;25 779;108,000000;;;
13000;;0,000000;450,000000;245;0;25 779;450,000000;;;
13001;;421,000000;0,000000;277;0;25 779;-421,000000;;;
13002;;0,000000;8,000000;295;0;25 779;8,000000;;;
13003;;0,000000;40,000000;296;0;25 779;40,000000;;;
13004;;0,000000;38,000000;316;0;25 779;38,000000;;;
13005;;0,000000;150,000000;224;0;25 779;150,000000;;;
13006;;0,000000;79,000000;317;0;25 779;79,000000;;;
13007;;0,000000;59,000000;319;0;25 779;59,000000;;;
13008;;0,000000;2 866,310000;191;0;25 779;2 866,310000;;;
13009;;120,000000;0,000000;240;146;25 647;-120,000000;;;
13010;;65,000000;0,000000;204;146;25 647;-65,000000;;;
13011;;0,000000;130,000000;319;59;25 864;130,000000;;;
13012;;0,000000;80,000000;300;59;25 864;80,000000;;;
13013;;210,000000;0,000000;191;59;25 864;-210,000000;;;
13014;;168,000000;0,000000;288;59;25 865;-168,000000;;;
13015;;0,000000;168,000000;319;59;25 865;168,000000;;;
13016;Sur loyer Emma rue Weber;106,000000;0,000000;243;59;25 894;-106,000000;;;
13017;Sur loyer Emma rue Weber;0,000000;106,000000;319;59;25 894;106,000000;;;
13018;Sur loyer Emma rue Weber;106,000000;0,000000;243;59;25 895;-106,000000;;;
13019;Sur loyer Emma rue Weber;0,000000;106,000000;319;59;25 895;106,000000;;;
13024;;0,000000;0,000000;0;0;25 300;0,000000;;;
13025;solde poste cadeau Emma;0,000000;38,890000;275;59;25 898;38,890000;;;
13026;solde poste cadeau Emma;38,890000;0,000000;204;59;25 898;-38,890000;;;
13027;;0,000000;130,000000;319;59;25 899;130,000000;;;
13028;;0,000000;80,000000;300;59;25 899;80,000000;;;
13029;;210,000000;0,000000;191;59;25 899;-210,000000;;;
13030;;168,000000;0,000000;288;59;25 900;-168,000000;;;
13031;;0,000000;168,000000;319;59;25 900;168,000000;;;
13032;Sur loyer Emma rue Weber;106,000000;0,000000;243;59;25 901;-106,000000;;;
13033;Sur loyer Emma rue Weber;0,000000;106,000000;319;59;25 901;106,000000;;;
13034;solde poste assurance Clara;66,400000;0,000000;266;59;25 898;-66,400000;;;
13035;solde poste assurance Clara;0,000000;66,400000;174;59;25 898;66,400000;;;
13036;;100,000000;0,000000;295;59;25 898;-100,000000;;;
13037;;0,000000;100,000000;174;59;25 898;100,000000;;;
13046;;0,000000;230,000000;181;94;25 973;230,000000;;;
13047;RS ou LS;0,000000;50,000000;256;51;25 973;50,000000;;;
13048;Salaire Karen;0,000000;228,000000;204;93;25 990;228,000000;;;
13049;Salaire Karen;0,000000;72,000000;189;93;25 990;72,000000;;;
13050;;0,000000;100,000000;178;93;25 990;100,000000;;;
13051;;0,000000;9,000000;192;0;26 059;9,000000;;;
13052;;0,000000;183,000000;238;0;26 059;183,000000;;;
13053;;0,000000;60,000000;176;0;26 059;60,000000;;;
13054;;0,000000;76,000000;178;0;26 059;76,000000;;;
13055;;0,000000;650,000000;189;0;26 059;650,000000;;;
13056;;0,000000;70,000000;300;0;26 059;70,000000;;;
13057;;0,000000;9,000000;219;0;26 059;9,000000;;;
13058;;0,000000;42,000000;223;0;26 059;42,000000;;;
13059;;0,000000;70,000000;217;0;26 059;70,000000;;;
13060;;0,000000;134,000000;220;0;26 059;134,000000;;;
13061;;0,000000;48,000000;216;0;26 059;48,000000;;;
13062;;0,000000;50,000000;211;0;26 059;50,000000;;;
13063;;0,000000;92,000000;209;0;26 059;92,000000;;;
13064;;0,000000;108,000000;174;0;26 059;108,000000;;;
13065;;0,000000;462,920000;245;0;26 059;462,920000;;;
13066;;421,000000;0,000000;277;0;26 059;-421,000000;;;
13067;;0,000000;8,000000;295;0;26 059;8,000000;;;
13068;;0,000000;40,000000;296;0;26 059;40,000000;;;
13069;;0,000000;38,000000;316;0;26 059;38,000000;;;
13070;;0,000000;150,000000;224;0;26 059;150,000000;;;
13071;;0,000000;79,000000;317;0;26 059;79,000000;;;
13072;;0,000000;59,000000;319;0;26 059;59,000000;;;
13073;;0,000000;130,000000;319;59;26 061;130,000000;;;
13074;;0,000000;80,000000;300;59;26 061;80,000000;;;
13075;;210,000000;0,000000;191;59;26 061;-210,000000;;;
13076;;168,000000;0,000000;288;59;26 062;-168,000000;;;
13077;;0,000000;168,000000;319;59;26 062;168,000000;;;
13078;Salaire Karen;0,000000;228,000000;204;93;26 069;228,000000;;;
13079;Salaire Karen;0,000000;72,000000;189;93;26 069;72,000000;;;
13080;;0,000000;100,000000;178;93;26 069;100,000000;;;
13081;;0,000000;9,000000;192;0;26 142;9,000000;D;;
13082;;0,000000;183,000000;238;0;26 142;183,000000;D;;
13083;;0,000000;60,000000;176;0;26 142;60,000000;D;;
13084;;0,000000;76,000000;178;0;26 142;76,000000;D;;
13085;;0,000000;650,000000;189;0;26 142;650,000000;D;;
13086;;0,000000;70,000000;300;0;26 142;70,000000;D;;
13087;;0,000000;9,000000;219;0;26 142;9,000000;D;;
13088;;0,000000;42,000000;223;0;26 142;42,000000;D;;
13089;;0,000000;70,000000;217;0;26 142;70,000000;D;;
13090;;0,000000;134,000000;220;0;26 142;134,000000;D;;
13091;;0,000000;48,000000;216;0;26 142;48,000000;D;;
13092;;0,000000;50,000000;211;0;26 142;50,000000;D;;
13093;;0,000000;92,000000;209;0;26 142;92,000000;D;;
13094;;0,000000;108,000000;174;0;26 142;108,000000;D;;
13095;;0,000000;488,120000;245;0;26 142;488,120000;D;;
13096;;421,000000;0,000000;277;0;26 142;-421,000000;D;;
13097;;0,000000;8,000000;295;0;26 142;8,000000;D;;
13098;;0,000000;40,000000;296;0;26 142;40,000000;D;;
13099;;0,000000;38,000000;316;0;26 142;38,000000;D;;
13100;;0,000000;150,000000;224;0;26 142;150,000000;D;;
13101;;0,000000;79,000000;317;0;26 142;79,000000;D;;
13102;;0,000000;59,000000;319;0;26 142;59,000000;D;;
13103;;0,000000;0,000000;0;0;26 142;0,000000;;;
13106;Salaire Karen;0,000000;228,000000;204;93;26 203;228,000000;;;
13107;Salaire Karen;0,000000;72,000000;189;93;26 203;72,000000;;;
13108;;0,000000;100,000000;178;93;26 203;100,000000;;;
13109;;0,000000;130,000000;319;59;26 209;130,000000;;;
13110;;0,000000;80,000000;300;59;26 209;80,000000;;;
13111;;210,000000;0,000000;191;59;26 209;-210,000000;;;
13112;;168,000000;0,000000;288;59;26 210;-168,000000;;;
13113;;0,000000;168,000000;319;59;26 210;168,000000;;;
13114;Sur loyer Emma rue Weber;106,000000;0,000000;243;59;26 212;-106,000000;;;
13115;Sur loyer Emma rue Weber;0,000000;106,000000;319;59;26 212;106,000000;;;
13116;Sur loyer Emma rue Weber;106,000000;0,000000;243;59;26 214;-106,000000;;;
13117;Sur loyer Emma rue Weber;0,000000;106,000000;319;59;26 214;106,000000;;;
13118;;0,000000;9,000000;192;0;26 263;9,000000;;;
13119;;0,000000;183,000000;238;0;26 263;183,000000;;;
13120;;0,000000;60,000000;288;0;26 263;60,000000;;;
13121;;0,000000;76,000000;178;0;26 263;76,000000;;;
13122;;0,000000;650,000000;189;0;26 263;650,000000;;;
13123;;0,000000;70,000000;300;0;26 263;70,000000;;;
13124;;0,000000;9,000000;219;0;26 263;9,000000;;;
13125;;0,000000;42,000000;223;0;26 263;42,000000;;;
13126;;0,000000;70,000000;217;0;26 263;70,000000;;;
13127;;0,000000;134,000000;220;0;26 263;134,000000;;;
13128;;0,000000;48,000000;216;0;26 263;48,000000;;;
13129;;0,000000;50,000000;211;0;26 263;50,000000;;;
13130;;0,000000;92,000000;209;0;26 263;92,000000;;;
13131;;0,000000;108,000000;174;0;26 263;108,000000;;;
13132;;0,000000;470,120000;245;0;26 263;470,120000;;;
13133;;421,000000;0,000000;277;0;26 263;-421,000000;;;
13134;;0,000000;8,000000;295;0;26 263;8,000000;;;
13135;;0,000000;40,000000;296;0;26 263;40,000000;;;
13136;;0,000000;38,000000;316;0;26 263;38,000000;;;
13137;;0,000000;150,000000;224;0;26 263;150,000000;;;
13138;;0,000000;79,000000;317;0;26 263;79,000000;;;
13139;;0,000000;59,000000;319;0;26 263;59,000000;;;
13140;salle anniv Emma;50,000000;0,000000;256;0;26 077;-50,000000;;;
13141;salle anniv Emma;50,000000;0,000000;204;0;26 077;-50,000000;;;
13142;;0,000000;130,000000;319;59;26 290;130,000000;D;;
13143;;0,000000;80,000000;300;59;26 290;80,000000;D;;
13144;;210,000000;0,000000;191;59;26 290;-210,000000;D;;
13145;;168,000000;0,000000;288;59;26 291;-168,000000;D;;
13146;;0,000000;168,000000;319;59;26 291;168,000000;D;;
13147;Sur loyer Emma rue Weber;106,000000;0,000000;243;59;26 292;-106,000000;D;;
13148;Sur loyer Emma rue Weber;0,000000;106,000000;319;59;26 292;106,000000;D;;
13149;;0,000000;9,000000;192;0;26 303;9,000000;D;;
13150;;0,000000;183,000000;238;0;26 303;183,000000;D;;
13151;;0,000000;60,000000;176;0;26 303;60,000000;D;;
13152;;0,000000;76,000000;178;0;26 303;76,000000;D;;
13153;;0,000000;650,000000;189;0;26 303;650,000000;D;;
13154;;0,000000;70,000000;300;0;26 303;70,000000;D;;
13155;;0,000000;9,000000;219;0;26 303;9,000000;D;;
13156;;0,000000;42,000000;223;0;26 303;42,000000;D;;
13157;;0,000000;70,000000;217;0;26 303;70,000000;D;;
13158;;0,000000;134,000000;220;0;26 303;134,000000;D;;
13159;;0,000000;48,000000;216;0;26 303;48,000000;D;;
13160;;0,000000;50,000000;211;0;26 303;50,000000;D;;
13161;;0,000000;92,000000;209;0;26 303;92,000000;D;;
13162;;0,000000;108,000000;174;0;26 303;108,000000;D;;
13163;;0,000000;473,720000;245;0;26 303;473,720000;D;;
13164;;421,000000;0,000000;277;0;26 303;-421,000000;D;;
13165;;0,000000;8,000000;295;0;26 303;8,000000;D;;
13166;;0,000000;40,000000;296;0;26 303;40,000000;D;;
13167;;0,000000;38,000000;316;0;26 303;38,000000;D;;
13168;;0,000000;150,000000;224;0;26 303;150,000000;D;;
13169;;0,000000;79,000000;317;0;26 303;79,000000;D;;
13170;;0,000000;59,000000;319;0;26 303;59,000000;D;;
13171;Sur loyer Emma rue Weber;106,000000;0,000000;243;59;26 380;-106,000000;D;;
13172;Sur loyer Emma rue Weber;0,000000;106,000000;319;59;26 380;106,000000;D;;
13173;;0,000000;130,000000;319;59;26 382;130,000000;D;;
13174;;0,000000;80,000000;300;59;26 382;80,000000;D;;
13175;;210,000000;0,000000;191;59;26 382;-210,000000;D;;
13176;;168,000000;0,000000;288;59;26 383;-168,000000;D;;
13177;;0,000000;168,000000;319;59;26 383;168,000000;D;;
13178;Salaire Karen;0,000000;228,000000;204;93;26 406;228,000000;;;
13179;Salaire Karen;0,000000;72,000000;189;93;26 406;72,000000;;;
13180;;0,000000;100,000000;178;93;26 406;100,000000;;;
13181;Salaire Karen;0,000000;228,000000;204;93;26 384;228,000000;D;;
13182;Salaire Karen;0,000000;72,000000;189;93;26 384;72,000000;D;;
13183;;0,000000;100,000000;178;93;26 384;100,000000;D;;
13184;Complément mois Emma;60,000000;0,000000;204;185;26 408;-60,000000;;;
13185;Complément mois Emma;0,000000;60,000000;300;59;26 408;60,000000;;;
13186;Complément mois Emma;20,000000;0,000000;204;185;26 409;-20,000000;D;;
13187;Complément mois Emma;0,000000;20,000000;300;59;26 409;20,000000;D;;
13188;;0,000000;9,950000;234;0;24 127;9,950000;;;
13189;;0,000000;50,050000;251;0;24 127;50,050000;;;
13190;;0,000000;9,000000;192;0;26 422;9,000000;D;;
13191;;0,000000;183,000000;238;0;26 422;183,000000;D;;
13192;;0,000000;60,000000;176;0;26 422;60,000000;D;;
13193;;0,000000;76,000000;178;0;26 422;76,000000;D;;
13194;;0,000000;650,000000;189;0;26 422;650,000000;D;;
13195;;0,000000;70,000000;300;0;26 422;70,000000;D;;
13196;;0,000000;9,000000;219;0;26 422;9,000000;D;;
13197;;0,000000;42,000000;223;0;26 422;42,000000;D;;
13198;;0,000000;70,000000;217;0;26 422;70,000000;D;;
13199;;0,000000;134,000000;220;0;26 422;134,000000;D;;
13200;;0,000000;48,000000;216;0;26 422;48,000000;D;;
13201;;0,000000;50,000000;209;0;26 422;50,000000;D;;
13202;;0,000000;92,000000;209;0;26 422;92,000000;D;;
13203;;0,000000;108,000000;174;0;26 422;108,000000;D;;
13204;;0,000000;504,930000;245;0;26 422;504,930000;D;;
13205;;421,000000;0,000000;277;0;26 422;-421,000000;D;;
13206;;0,000000;8,000000;295;0;26 422;8,000000;D;;
13207;;0,000000;40,000000;296;0;26 422;40,000000;D;;
13208;;0,000000;38,000000;316;0;26 422;38,000000;D;;
13209;;0,000000;150,000000;224;0;26 422;150,000000;D;;
13210;;0,000000;79,000000;317;0;26 422;79,000000;D;;
13211;;0,000000;59,000000;319;0;26 422;59,000000;D;;
13212;;0,000000;130,000000;319;59;26 573;130,000000;D;;
13213;;0,000000;80,000000;300;59;26 573;80,000000;D;;
13214;;210,000000;0,000000;191;59;26 573;-210,000000;D;;
13215;;168,000000;0,000000;288;59;26 574;-168,000000;D;;
13216;;0,000000;168,000000;319;59;26 574;168,000000;D;;
13217;Sur loyer Emma rue Weber;106,000000;0,000000;243;59;26 576;-106,000000;D;;
13218;Sur loyer Emma rue Weber;0,000000;106,000000;319;59;26 576;106,000000;D;;
13219;Complément mois Emma;20,000000;0,000000;204;185;26 577;-20,000000;D;;
13220;Complément mois Emma;0,000000;20,000000;300;59;26 577;20,000000;D;;
13221;Salaire Karen;0,000000;228,000000;204;93;26 597;228,000000;;;
13222;Salaire Karen;0,000000;72,000000;189;93;26 597;72,000000;;;
13223;;0,000000;100,000000;178;93;26 597;100,000000;;;
13224;;0,000000;9,000000;192;0;26 606;9,000000;D;;
13225;;0,000000;183,000000;238;0;26 606;183,000000;D;;
13226;;0,000000;60,000000;176;0;26 606;60,000000;D;;
13227;;0,000000;76,000000;178;0;26 606;76,000000;D;;
13228;;0,000000;650,000000;189;0;26 606;650,000000;D;;
13229;;0,000000;70,000000;300;0;26 606;70,000000;D;;
13230;;0,000000;9,000000;219;0;26 606;9,000000;D;;
13231;;0,000000;42,000000;223;0;26 606;42,000000;D;;
13232;;0,000000;70,000000;217;0;26 606;70,000000;D;;
13233;;0,000000;134,000000;220;0;26 606;134,000000;D;;
13234;;0,000000;48,000000;216;0;26 606;48,000000;D;;
13235;;0,000000;50,000000;209;0;26 606;50,000000;D;;
13236;;0,000000;92,000000;209;0;26 606;92,000000;D;;
13237;;0,000000;108,000000;174;0;26 606;108,000000;D;;
13238;;0,000000;450,000000;245;0;26 606;450,000000;D;;
13239;;421,000000;0,000000;277;0;26 606;-421,000000;D;;
13240;;0,000000;8,000000;295;0;26 606;8,000000;D;;
13241;;0,000000;40,000000;296;0;26 606;40,000000;D;;
13242;;0,000000;38,000000;316;0;26 606;38,000000;D;;
13243;;0,000000;150,000000;224;0;26 606;150,000000;D;;
13244;;0,000000;79,000000;317;0;26 606;79,000000;D;;
13245;;0,000000;59,000000;319;0;26 606;59,000000;D;;
13246;;0,000000;65,760000;204;0;26 606;65,760000;;;
13247;;0,000000;130,000000;319;59;26 726;130,000000;;;
13248;;0,000000;80,000000;300;59;26 726;80,000000;;;
13249;;210,000000;0,000000;191;59;26 726;-210,000000;;;
13250;;168,000000;0,000000;288;59;26 727;-168,000000;;;
13251;;0,000000;168,000000;319;59;26 727;168,000000;;;
13252;Sur loyer Emma rue Weber;106,000000;0,000000;243;59;26 728;-106,000000;;;
13253;Sur loyer Emma rue Weber;0,000000;106,000000;319;59;26 728;106,000000;;;
13254;Complément mois Emma;20,000000;0,000000;204;185;26 729;-20,000000;;;
13255;Complément mois Emma;0,000000;20,000000;300;59;26 729;20,000000;;;
13256;Salaire Karen;0,000000;228,000000;204;93;26 735;228,000000;;;
13257;Salaire Karen;0,000000;72,000000;189;93;26 735;72,000000;;;
13258;;0,000000;100,000000;204;93;26 735;100,000000;;;
13259;;0,000000;9,000000;192;0;26 754;9,000000;;;
13260;;0,000000;183,000000;238;0;26 754;183,000000;;;
13261;;0,000000;60,000000;176;0;26 754;60,000000;;;
13262;;0,000000;76,000000;178;0;26 754;76,000000;;;
13263;;0,000000;650,000000;189;0;26 754;650,000000;;;
13264;;0,000000;70,000000;300;0;26 754;70,000000;;;
13265;;0,000000;9,000000;219;0;26 754;9,000000;;;
13266;;0,000000;42,000000;223;0;26 754;42,000000;;;
13267;;0,000000;70,000000;217;0;26 754;70,000000;;;
13268;;0,000000;134,000000;220;0;26 754;134,000000;;;
13269;;0,000000;48,000000;216;0;26 754;48,000000;;;
13270;;0,000000;50,000000;209;0;26 754;50,000000;;;
13271;;0,000000;92,000000;209;0;26 754;92,000000;;;
13272;;0,000000;108,000000;174;0;26 754;108,000000;;;
13273;;0,000000;450,000000;245;0;26 754;450,000000;;;
13274;;421,000000;0,000000;277;0;26 754;-421,000000;;;
13275;;0,000000;8,000000;295;0;26 754;8,000000;;;
13276;;0,000000;40,000000;296;0;26 754;40,000000;;;
13277;;0,000000;38,000000;316;0;26 754;38,000000;;;
13278;;0,000000;150,000000;224;0;26 754;150,000000;;;
13279;;0,000000;79,000000;317;0;26 754;79,000000;;;
13280;;0,000000;59,000000;319;0;26 754;59,000000;;;
13281;Prime macron;0,000000;565,000000;191;0;26 754;565,000000;;;
13282;pOUR COMPENSER ABSENCE are;0,000000;179,340000;288;0;26 754;179,340000;;;
13283;;0,000000;130,000000;319;59;26 827;130,000000;;;
13284;;0,000000;80,000000;300;59;26 827;80,000000;;;
13285;;210,000000;0,000000;191;59;26 827;-210,000000;;;
13286;;168,000000;0,000000;288;59;26 828;-168,000000;;;
13287;;0,000000;168,000000;319;59;26 828;168,000000;;;
13288;Sur loyer Emma rue Weber;106,000000;0,000000;243;59;26 830;-106,000000;;;
13289;Sur loyer Emma rue Weber;0,000000;106,000000;319;59;26 830;106,000000;;;
13290;Complément mois Emma;20,000000;0,000000;204;185;26 831;-20,000000;;;
13291;Complément mois Emma;0,000000;20,000000;300;59;26 831;20,000000;;;
13292;Salaire Karen;0,000000;228,000000;204;93;26 838;228,000000;;;
13293;Salaire Karen;0,000000;72,000000;189;93;26 838;72,000000;;;
13294;;0,000000;100,000000;204;93;26 838;100,000000;;;
13295;Salaire Karen;0,000000;228,000000;204;93;26 928;228,000000;;;
13296;Salaire Karen;0,000000;72,000000;189;93;26 928;72,000000;;;
13297;;0,000000;100,000000;204;93;26 928;100,000000;;;
13304;;0,000000;9,000000;192;0;26 841;9,000000;;;
13305;;0,000000;183,000000;238;0;26 841;183,000000;;;
13306;;0,000000;60,000000;176;0;26 841;60,000000;;;
13307;;0,000000;76,000000;178;0;26 841;76,000000;;;
13308;;0,000000;650,000000;189;0;26 841;650,000000;;;
13309;;0,000000;70,000000;300;0;26 841;70,000000;;;
13310;;0,000000;9,000000;219;0;26 841;9,000000;;;
13311;;0,000000;44,000000;223;0;26 841;44,000000;;;
13312;;0,000000;70,000000;217;0;26 841;70,000000;;;
13313;;0,000000;134,000000;220;0;26 841;134,000000;;;
13314;;0,000000;48,000000;216;0;26 841;48,000000;;;
13315;;0,000000;50,000000;209;0;26 841;50,000000;;;
13316;;0,000000;92,000000;209;0;26 841;92,000000;;;
13317;;0,000000;108,000000;174;0;26 841;108,000000;;;
13318;;0,000000;547,710000;245;0;26 841;547,710000;;;
13319;;421,000000;0,000000;277;0;26 841;-421,000000;;;
13320;Prime exceptionnelle;0,000000;770,000000;191;0;26 841;770,000000;;;
13321;;0,000000;40,000000;296;0;26 841;40,000000;;;
13322;;0,000000;42,000000;316;0;26 841;42,000000;;;
13323;;0,000000;150,000000;224;0;26 841;150,000000;;;
13324;;0,000000;79,000000;317;0;26 841;79,000000;;;
13325;;0,000000;81,000000;319;0;26 841;81,000000;;;
13326;;0,000000;168,000000;288;0;26 841;168,000000;;;
13328;;0,000000;130,000000;319;59;26 930;130,000000;;;
13329;;0,000000;80,000000;300;59;26 930;80,000000;;;
13330;;210,000000;0,000000;191;59;26 930;-210,000000;;;
13331;;168,000000;0,000000;288;59;26 931;-168,000000;;;
13332;;0,000000;168,000000;319;59;26 931;168,000000;;;
13333;Sur loyer Emma rue Weber;148,000000;0,000000;243;59;26 933;-148,000000;;;
13334;Sur loyer Emma rue Weber;0,000000;148,000000;319;59;26 933;148,000000;;;
